movieId,title,genres,Director,Rotten Tomatoes,imdbRatings,imdbVotes
452,Widows' Peak (1994),Drama,John Irvin,2.98,6.7,1864
453,For Love or Money (1993),Comedy|Romance,Barry Sonnenfeld,2.62,6.2,15373
454,"Firm, The (1993)",Drama|Thriller,Sydney Pollack,7.21,6.9,147173
455,Free Willy (1993),Adventure|Children|Drama,Simon Wincer,3.79,6,82711
456,Fresh (1994),Crime|Drama|Thriller,Mimi Cave,9.55,6.7,73549
457,"Fugitive, The (1993)",Thriller,Andrew Davis,9.37,7.8,317738
458,Geronimo: An American Legend (1993),Drama|Western,Walter Hill,6.67,6.5,13316
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Sam Peckinpah,7.57,7.3,35528
460,Getting Even with Dad (1994),Comedy,Howard Deutch,2.53,4.8,8698
461,Go Fish (1994),Drama|Romance,Rose Troche,2.53,5.7,2315
464,Hard Target (1993),Action|Adventure|Crime|Thriller,John Woo,7.57,6.2,56059
465,Heaven & Earth (1993),Action|Drama|War,Tom Tykwer,8.47,6.9,26461
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Jim Abrahams,2.71,6.6,96990
467,Live Nude Girls (1995),Comedy,Julianna Lavin,5.68,5.2,2005
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Christopher Monger,9.46,6.6,18668
469,"House of the Spirits, The (1993)",Drama|Romance,Bille August,4.33,6.9,24873
470,House Party 3 (1994),Comedy,Eric Meza,5.23,4.7,5618
471,"Hudsucker Proxy, The (1994)",Comedy,"Joel Coen, Ethan Coen",7.39,7.2,84917
472,I'll Do Anything (1994),Comedy|Drama,James L. Brooks,8.29,5.5,2847
473,In the Army Now (1994),Comedy|War,Daniel Petrie Jr.,5.41,4.9,14655
474,In the Line of Fire (1993),Action|Thriller,Wolfgang Petersen,5.5,7.2,113190
475,In the Name of the Father (1993),Drama,Jim Sheridan,8.29,8.1,186373
477,What's Love Got to Do with It? (1993),Drama|Musical,Brian Gibson,9.7,7.3,24498
479,Judgment Night (1993),Action|Crime|Thriller,Stephen Hopkins,6.94,6.6,18553
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Steven Spielberg,9.2,8.2,1060897
481,Kalifornia (1993),Drama|Thriller,Dominic Sena,6.4,6.7,58021
482,Killing Zoe (1994),Crime|Drama|Thriller,Roger Avary,7.57,6.4,21408
484,Lassie (1994),Adventure|Children,Daniel Petrie,6.31,5.8,6655
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,John McTiernan,4.42,6.5,162796
486,Life with Mikey (1993),Comedy,James Lapine,6.04,5.6,6510
487,Lightning Jack (1994),Comedy|Western,Simon Wincer,5.95,5.5,7160
488,M. Butterfly (1993),Drama|Romance,David Cronenberg,4.1,6.7,10851
489,Made in America (1993),Comedy,Richard Benjamin,5.59,5.1,17656
490,Malice (1993),Thriller,Harold Becker,7.03,6.5,27175
491,"Man Without a Face, The (1993)",Drama,Mel Gibson,6.7,6.7,30993
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Woody Allen,9.64,7.3,46689
493,Menace II Society (1993),Action|Crime|Drama,"Albert Hughes, Allen Hughes",9.46,7.5,64072
494,Executive Decision (1996),Action|Adventure|Thriller,Stuart Baird,6.85,6.5,61409
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Nagisa Ôshima,9.73,6.6,22661
497,Much Ado About Nothing (1993),Comedy|Romance,Kenneth Branagh,4.42,7.3,51856
500,Mrs. Doubtfire (1993),Comedy|Drama,Chris Columbus,4.24,7.1,290021
501,Naked (1993),Drama,Mike Leigh,7.93,7.7,43320
502,"Next Karate Kid, The (1994)",Action|Children|Romance,Christopher Cain,8.92,4.5,33695
504,No Escape (1994),Action|Drama|Sci-Fi,John Erick Dowdle,3.25,6.7,92146
505,North (1994),Comedy,Rob Reiner,1.54,4.5,14728
506,Orlando (1992),Drama|Fantasy|Romance,Sally Potter,7.39,7.1,18649
508,Philadelphia (1993),Drama,Jonathan Demme,3.97,7.7,257029
509,"Piano, The (1993)",Drama|Romance,Jane Campion,6.13,7.5,94872
510,Poetic Justice (1993),Drama,John Singleton,6.49,6.1,16544
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,Stuart Orme,9.46,5.9,9617
513,Radioland Murders (1994),Comedy|Mystery|Romance,Mel Smith,8.56,6.1,3889
514,"Ref, The (1994)",Comedy,Ted Demme,6.67,6.9,26545
515,"Remains of the Day, The (1993)",Drama|Romance,James Ivory,8.56,7.8,83844
516,Renaissance Man (1994),Comedy|Drama,Penny Marshall,9.19,6.2,19017
517,Rising Sun (1993),Action|Drama|Mystery,Philip Kaufman,9.1,6.2,48196
518,"Road to Wellville, The (1994)",Comedy,Alan Parker,8.74,5.9,13135
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,Fred Dekker,5.68,4.1,54251
520,Robin Hood: Men in Tights (1993),Comedy,Mel Brooks,7.3,6.7,136485
521,Romeo Is Bleeding (1993),Crime|Thriller,Peter Medak,8.92,6.6,15003
522,Romper Stomper (1992),Action|Drama,Geoffrey Wright,7.12,6.8,41527
523,Ruby in Paradise (1993),Drama,Victor Nunez,7.21,6.9,3240
524,Rudy (1993),Drama,David Anspaugh,5.32,7.5,68791
527,Schindler's List (1993),Drama|War,Steven Spielberg,9.1,9,1443323
529,Searching for Bobby Fischer (1993),Drama,Steven Zaillian,8.29,7.4,42248
531,"Secret Garden, The (1993)",Children|Drama,Agnieszka Holland,4.06,7.3,44276
532,Serial Mom (1994),Comedy|Crime|Horror,John Waters,7.12,6.8,32231
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,Russell Mulcahy,6.4,6,27054
534,Shadowlands (1993),Drama|Romance,Richard Attenborough,3.16,7.3,20359
535,Short Cuts (1993),Drama,Robert Altman,7.93,7.7,47200
537,Sirens (1994),Drama,John Duigan,2.08,5.9,11437
538,Six Degrees of Separation (1993),Drama,Fred Schepisi,3.97,6.8,22465
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Nora Ephron,7.12,6.8,190152
540,Sliver (1993),Thriller,Phillip Noyce,1.81,5.1,33961
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Ridley Scott,4.78,8.1,817983
542,Son in Law (1993),Comedy|Drama|Romance,Steve Rash,3.43,5.9,22388
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Thomas Schlamme,8.11,6.5,42630
544,Striking Distance (1993),Action|Crime,Rowdy Herrington,8.74,5.8,45179
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,"Annabel Jankel, Rocky Morton",7.93,4.1,62768
547,Surviving the Game (1994),Action|Adventure|Thriller,Ernest R. Dickerson,6.58,6.2,13074
548,Terminal Velocity (1994),Action|Mystery|Thriller,Deran Sarafian,7.03,5.5,14520
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,François Girard,9.82,7.3,3902
550,Threesome (1994),Comedy|Romance,Andrew Fleming,6.67,6.3,13569
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Henry Selick,10,7.9,373718
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,Paul W.S. Anderson,10,5.7,111833
553,Tombstone (1993),Action|Drama|Western,"George P. Cosmatos, Kevin Jarre",8.02,7.8,165551
554,Trial by Jury (1994),Crime|Drama|Thriller,Heywood Gould,6.67,5.4,2047
555,True Romance (1993),Crime|Thriller,Tony Scott,8.11,7.9,241385
556,"War Room, The (1993)",Documentary,"Chris Hegedus, D.A. Pennebaker",9.73,7.4,4425
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,"Pixote Hunt, Joe Johnston",9.55,6.1,25486
562,Welcome to the Dollhouse (1995),Comedy|Drama,Todd Solondz,7.75,7.4,37033
565,Cronos (1993),Drama|Horror,Guillermo del Toro,3.88,6.7,33032
569,Little Big League (1994),Comedy|Drama,Andrew Scheinman,3.88,6.2,11530
574,Spanking the Monkey (1994),Comedy|Drama,David O. Russell,6.67,6.3,6679
577,Andre (1994),Adventure|Children|Drama,George Miller,1,5.7,7215
580,Princess Caraboo (1994),Drama,Michael Austin,6.4,6,2944
581,"Celluloid Closet, The (1995)",Documentary,"Rob Epstein, Jeffrey Friedman",8.02,7.8,7446
585,"Brady Bunch Movie, The (1995)",Comedy,Betty Thomas,9.37,6.2,24279
586,Home Alone (1990),Children|Comedy,Chris Columbus,7.75,7.7,651142
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,Jerry Zucker,3.97,7.1,234905
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,"Ron Clements, John Musker",9.1,8,466563
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,James Cameron,4.78,8.6,1172056
590,Dances with Wolves (1990),Adventure|Drama|Western,Kevin Costner,6.31,8,289588
592,Batman (1989),Action|Crime|Thriller,Tim Burton,4.15,7.5,403888
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,Jonathan Demme,8.74,8.6,1547440
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,"William Cottrell, David Hand, Wilfred Jackson",7.84,7.6,215322
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,"Gary Trousdale, Kirk Wise",8.2,8,479443
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,"Norman Ferguson, T. Hee, Wilfred Jackson",6.13,7.5,159334
597,Pretty Woman (1990),Comedy|Romance,Garry Marshall,9.28,7.1,361936
599,"Wild Bunch, The (1969)",Adventure|Western,Sam Peckinpah,10,7.9,90079
603,"Bye Bye, Love (1995)",Comedy,Sam Weisman,6.49,6.1,6537
605,One Fine Day (1996),Drama|Romance,Michael Hoffman,7.3,6.5,48456
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,Bill Condon,8.2,5.2,14296
608,Fargo (1996),Comedy|Crime|Drama|Thriller,"Joel Coen, Ethan Coen",6.94,8.1,723583
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,David R. Ellis,7.75,5.9,16168
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,"Gerald Potterton, John Bruno, John Halas",9.55,6.6,38000
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,Kevin Yagher,9.19,5.1,24568
612,"Pallbearer, The (1996)",Comedy,Matt Reeves,8.83,5,11574
613,Jane Eyre (1996),Drama|Romance,Cary Joji Fukunaga,7.57,7.3,92795
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,Franco Brusati,7.75,7.5,1970
616,"Aristocats, The (1970)",Animation|Children,Wolfgang Reitherman,7.39,7.1,114334
619,Ed (1996),Comedy,Bill Couturié,6.85,2.7,8906
627,"Last Supper, The (1995)",Drama|Thriller,Stacy Title,3.07,6.7,15510
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,Gregory Hoblit,7.93,7.7,245596
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,"Larry Leker, Paul Sabella",5.95,5.5,6577
637,Sgt. Bilko (1996),Comedy,Jonathan Lynn,8.65,5.8,23776
639,Girl 6 (1996),Comedy|Drama,Spike Lee,10,5.3,6576
640,Diabolique (1996),Drama|Thriller,Henri-Georges Clouzot,8.29,8.1,69131
647,Courage Under Fire (1996),Action|Crime|Drama|War,Edward Zwick,6.94,6.6,59278
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,Brad Bird,7.66,7.4,526701
650,Moll Flanders (1996),Drama,Pen Densham,6.76,6.4,4479
653,Dragonheart (1996),Action|Adventure|Fantasy,Rob Cohen,6.76,6.4,101750
656,Eddie (1996),Comedy,Steve Rash,7.66,5.2,11408
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,René Clément,7.93,7.7,18798
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,Henry Selick,7.03,6.7,73819
662,Fear (1996),Thriller,James Foley,4.51,6.2,52973
663,Kids in the Hall: Brain Candy (1996),Comedy,Kelly Makin,9.55,6.9,9426
665,Underground (1995),Comedy|Drama|War,Emir Kusturica,8.2,8,61150
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,"Alan Mehrez, Philip Tan",5.32,4.8,3419
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,Jim Mallon,9.37,7.2,18880
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Joe Pytka,5.14,6.5,212362
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,Roger Vadim,6.31,5.9,37567
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,George Hickenlooper,7.75,7.5,1769
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,Jean-Luc Godard,2.44,7,27589
685,It's My Party (1996),Drama,Randal Kleiser,9.19,7.1,3186
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,Simon Wincer,4.96,5.2,9683
691,Mrs. Winterbourne (1996),Comedy|Romance,Richard Benjamin,8.74,6.2,8431
692,Solo (1996),Action|Sci-Fi|Thriller,Norberto Barba,4.69,4.1,4544
694,"Substitute, The (1996)",Action|Crime|Drama,Robert Mandel,6.4,6,15450
695,True Crime (1996),Mystery|Thriller,Clint Eastwood,6.94,6.6,38411
697,Feeling Minnesota (1996),Drama|Romance,Steven Baigelman,5.86,5.4,11560
700,Angus (1995),Comedy,Patrick Read Johnson,7.03,6.7,7099
702,Faces (1968),Drama,John Cassavetes,7.66,7.4,11505
707,Mulholland Falls (1996),Crime|Drama|Thriller,Lee Tamahori,6.67,6.3,18920
710,Celtic Pride (1996),Comedy,Tom DeCerchio,5.5,5.3,10556
711,Flipper (1996),Adventure|Children,Alan Shapiro,7.39,5.3,11593
714,Dead Man (1995),Drama|Mystery|Western,Jim Jarmusch,2.35,7.5,103059
719,Multiplicity (1996),Comedy,Harold Ramis,8.11,6.1,34909
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,Andrew Fleming,6.76,6.4,107648
725,"Great White Hype, The (1996)",Comedy,Reginald Hudlin,8.65,5.5,10607
726,Last Dance (1996),Drama,Bruce Beresford,6.13,5.7,4681
728,Cold Comfort Farm (1995),Comedy,John Schlesinger,7.48,7.2,7407
731,Heaven's Prisoners (1996),Crime|Thriller,Phil Joanou,8.65,5.8,5690
733,"Rock, The (1996)",Action|Adventure|Thriller,Michael Bay,2.08,7.4,357397
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,Michele Soavi,3.25,7.1,23319
736,Twister (1996),Action|Adventure|Romance|Thriller,Jan de Bont,2.8,6.5,212181
737,Barb Wire (1996),Action|Sci-Fi,David Hogan,7.3,3.5,31147
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,Rupert Sanders,5.86,6.3,227166
742,Thinner (1996),Horror|Thriller,Tom Holland,6.22,5.8,33588
743,Spy Hard (1996),Comedy,Rick Friedberg,5.05,5.3,40256
747,"Stupids, The (1996)",Comedy,John Landis,4.87,4.3,7113
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,David Twohy,6.58,6.2,38078
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Stanley Kubrick,9.8,8.4,516304
760,Stalingrad (1993),Drama|War,Joseph Vilsmaier,6.67,7.5,37622
761,"Phantom, The (1996)",Action|Adventure,Simon Wincer,3.52,5,35612
762,Striptease (1996),Comedy|Crime,Andrew Bergman,5.05,4.5,47833
764,Heavy (1995),Drama|Romance,James Mangold,4.78,6.7,5826
765,Jack (1996),Comedy|Drama,Francis Ford Coppola,2.71,5.8,63607
766,I Shot Andy Warhol (1996),Drama,Mary Harron,7.7,6.6,7082
778,Trainspotting (1996),Comedy|Crime|Drama,Danny Boyle,8.02,8.1,723257
779,'Til There Was You (1997),Drama|Romance,Scott Winant,8.2,4.8,2983
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,Roland Emmerich,8.02,7,603390
781,Stealing Beauty (1996),Drama,Bernardo Bertolucci,6.85,6.5,30292
782,"Fan, The (1996)",Drama|Thriller,Tony Scott,8.74,5.9,51050
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,"Gary Trousdale, Kirk Wise",7.3,7,170995
784,"Cable Guy, The (1996)",Comedy|Thriller,Ben Stiller,6.49,6.1,178024
785,Kingpin (1996),Comedy,"Bobby Farrelly, Peter Farrelly",2.17,6.9,90797
786,Eraser (1996),Action|Drama|Thriller,Chuck Russell,6.58,6.2,118158
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,Tom Shadyac,2.53,5.7,123340
798,Daylight (1996),Action|Adventure|Drama|Thriller,Rob Cohen,8.74,5.9,76499
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,Peter Jackson,4.24,7.1,95184
800,Lone Star (1996),Drama|Mystery|Western,John Sayles,7.66,7.4,32090
801,Harriet the Spy (1996),Children|Comedy,Bronwen Hughes,9.1,5.9,10966
802,Phenomenon (1996),Drama|Romance,Jon Turteltaub,4.9,6.4,83605
803,Walking and Talking (1996),Comedy|Drama|Romance,Nicole Holofcener,7.12,6.7,3897
804,She's the One (1996),Comedy|Romance,Edward Burns,5.5,6,18462
806,American Buffalo (1996),Crime|Drama,Michael Corrente,6.22,5.8,3999
808,Alaska (1996),Adventure|Children,Fraser C. Heston,5.41,5.7,5794
809,Fled (1996),Action|Adventure,Kevin Hooks,4.87,5.4,9740
813,Larger Than Life (1996),Comedy,Howard Franklin,6.04,5.6,7773
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,Steve Barron,8.92,5.2,6260
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,John Payson,6.58,5.5,14433
830,"First Wives Club, The (1996)",Comedy,Hugh Wilson,6.76,6.4,54016
832,Ransom (1996),Crime|Thriller,Ron Howard,7.03,6.7,135133
833,High School High (1996),Comedy,Hart Bochner,2.53,5.6,14202
835,Foxfire (1996),Drama,Annette Haywood-Carter,4.4,6.1,9719
836,Chain Reaction (1996),Action|Adventure|Thriller,Andrew Davis,6.04,5.6,56230
837,Matilda (1996),Children|Comedy|Fantasy,Danny DeVito,9.2,7,173489
838,Emma (1996),Comedy|Drama|Romance,Douglas McGrath,6.94,6.6,41315
839,"Crow: City of Angels, The (1996)",Action|Thriller,Tim Pope,5.14,4.6,21572
840,House Arrest (1996),Children|Comedy,Harry Winer,4.42,5.8,9241
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,Georges Franju,7.84,7.6,35017
848,"Spitfire Grill, The (1996)",Drama,Lee David Zlotoff,7.3,7,7166
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,John Carpenter,6.13,5.7,80255
851,Basquiat (1996),Drama,Julian Schnabel,7.21,6.9,21762
852,Tin Cup (1996),Comedy|Drama|Romance,Ron Shelton,2.89,6.4,53126
858,"Godfather, The (1972)",Crime|Drama,Francis Ford Coppola,9.7,9.2,2007621
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,Stanley Tong,9.01,6.9,24021
866,Bound (1996),Crime|Drama|Romance|Thriller,"Lana Wachowski, Lilly Wachowski",7.57,7.3,60566
869,Kansas City (1996),Crime|Drama|Musical|Thriller,Robert Altman,6.67,6.3,5390
870,Gone Fishin' (1997),Comedy,Christopher Cain,7.57,4.8,10535
875,Nothing to Lose (1994),Action|Crime|Drama,Steve Oedekerk,7.03,6.7,49022
879,"Relic, The (1997)",Horror|Thriller,Peter Hyams,6.22,5.8,30124
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,"John Frankenheimer, Richard Stanley",5.14,4.6,35408
881,First Kid (1996),Children|Comedy,David Mickey Evans,5.68,5.2,11493
882,"Trigger Effect, The (1996)",Drama|Thriller,David Koepp,6.13,5.7,8072
885,Bogus (1996),Children|Drama|Fantasy,Norman Jewison,5.05,5.3,7037
886,Bulletproof (1996),Action|Comedy|Crime,Ernest R. Dickerson,9.37,5.8,40044
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,Joe Chappelle,8.83,4.7,41863
892,Twelfth Night (1996),Comedy|Drama|Romance,Trevor Nunn,2.17,7.1,6367
893,Mother Night (1996),Drama,Keith Gordon,7.03,7.1,5547
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,André Téchiné,7.57,7.3,6533
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,Sam Wood,8.74,6.8,10183
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,George Cukor,8.11,7.9,73472
899,Singin' in the Rain (1952),Comedy|Musical|Romance,"Stanley Donen, Gene Kelly",8.47,8.3,259384
901,Funny Face (1957),Comedy|Musical,Stanley Donen,6.4,7,32583
902,Breakfast at Tiffany's (1961),Drama|Romance,Blake Edwards,7.84,7.6,191240
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,Alfred Hitchcock,8.47,8.3,426682
904,Rear Window (1954),Mystery|Thriller,Alfred Hitchcock,8.65,8.5,520286
905,It Happened One Night (1934),Comedy|Romance,Frank Capra,8.29,8.1,111991
906,Gaslight (1944),Drama|Thriller,George Cukor,2.8,7.8,33705
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,Mark Sandrich,7.66,7.4,8616
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,Alfred Hitchcock,9.7,8.3,344831
909,"Apartment, The (1960)",Comedy|Drama|Romance,Billy Wilder,9.4,8.3,195651
910,Some Like It Hot (1959),Comedy|Crime,Billy Wilder,9.5,8.2,282655
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,Stanley Donen,8.02,7.8,85486
912,Casablanca (1942),Drama|Romance,Michael Curtiz,8.65,8.5,603518
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,John Huston,8.2,8,166216
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,George Cukor,9.5,7.7,101432
915,Sabrina (1954),Comedy|Romance,Billy Wilder,7.84,7.6,70033
916,Roman Holiday (1953),Comedy|Drama|Romance,William Wyler,6.76,8,146872
917,"Little Princess, The (1939)",Children|Drama,"Walter Lang, William A. Seiter",7.39,7.1,6638
918,Meet Me in St. Louis (1944),Musical,Vincente Minnelli,7.75,7.5,27611
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,"Victor Fleming, King Vidor",10,8.1,426175
920,Gone with the Wind (1939),Drama|Romance|War,"Victor Fleming, George Cukor, Sam Wood",9,8.2,333056
921,My Favorite Year (1982),Comedy,Richard Benjamin,7.57,7.3,10387
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,Billy Wilder,10,8.4,235907
923,Citizen Kane (1941),Drama|Mystery,Orson Welles,8.47,8.3,464150
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Stanley Kubrick,8.92,8.3,716450
926,All About Eve (1950),Drama,Joseph L. Mankiewicz,9.28,8.2,138474
927,"Women, The (1939)",Comedy,Diane English,9.82,5,22939
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,Alfred Hitchcock,9.82,8.1,146177
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,Alfred Hitchcock,9.01,7.4,23508
930,Notorious (1946),Film-Noir|Romance|Thriller,Alfred Hitchcock,8.11,7.9,106649
931,Spellbound (1945),Mystery|Romance|Thriller,Alfred Hitchcock,9.73,7.5,52134
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,Alfred Hitchcock,9.55,7.4,79226
934,Father of the Bride (1950),Comedy,Charles Shyer,9.46,6.6,83983
935,"Band Wagon, The (1953)",Comedy|Musical,Vincente Minnelli,9.91,7.4,12510
936,Ninotchka (1939),Comedy|Romance,Ernst Lubitsch,8.02,7.8,22711
937,Love in the Afternoon (1957),Comedy|Romance,Billy Wilder,9.55,7.1,17049
938,Gigi (1958),Musical,"Vincente Minnelli, Charles Walters",9.01,6.6,24398
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,"Michael Curtiz, William Keighley",8.11,7.9,54311
